_id,ltable.id,rtable.id,publisher_publisher_jac_qgm_3_qgm_3,publisher_publisher_cos_dlm_dc0_dlm_dc0,publisher_publisher_jac_dlm_dc0_dlm_dc0,publisher_publisher_mel,publisher_publisher_lev,publisher_publisher_nmw,publisher_publisher_sw,publisher_publisher_swg,title_title_jac_qgm_3_qgm_3,title_title_cos_dlm_dc0_dlm_dc0,title_title_mel,title_title_lev,author_author_jac_qgm_3_qgm_3,author_author_cos_dlm_dc0_dlm_dc0,author_author_jac_dlm_dc0_dlm_dc0,author_author_mel,author_author_lev,author_author_nmw,author_author_sw,author_author_swg,year_year_exm,year_year_anm,year_year_lev,ENTRYTYPE_ENTRYTYPE_lev,ENTRYTYPE_ENTRYTYPE_jar,ENTRYTYPE_ENTRYTYPE_jwn,ENTRYTYPE_ENTRYTYPE_sdx,ENTRYTYPE_ENTRYTYPE_exm,ENTRYTYPE_ENTRYTYPE_jac_qgm_3_qgm_3,label
29,2245,2208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595744680851,0.23570227623,0.979746835443,0.911392405063,0.423076923077,0.105409257114,0.0555555555556,0.241379310345,0.34328358209,0.641791045666,0.258620679379,0.386206895113,1.0,1.0,0.666666666667,1.0,1.0,1.0,1.0,1,1.0,1
30,2249,2297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684210526316,0.571428596973,1.0,0.94,0.533333333333,0.182574182749,0.1,0.405405405405,0.342105263158,0.578947365284,0.432432442904,0.481081068516,0.0,0.999005964215,0.666666666667,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
31,2254,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218604651163,0.0701754385965,0.0294117647059,0.0,0.0,0.266666666667,0.166666666667,0.516666650772,0.222222223878,0.266666680574,0.0,0.999007444169,0.5,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
32,2255,2341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623529411765,0.353553414345,0.977777777778,0.916666666667,0.549019607843,0.154303357005,0.0833333333333,0.352380952381,0.238095238095,0.595238089561,0.333333343267,0.409523814917,1.0,1.0,0.666666666667,1.0,1.0,1.0,1.0,1,1.0,1
33,2263,2092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027027027,0.0,0.133333333333,0.205479452055,0.181818181818,0.0,0.0,0.268421052632,0.245901639344,0.549180328846,0.236842110753,0.278947383165,0.0,0.998495486459,0.5,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
34,2268,2176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676691729323,0.0,0.118421052632,0.285714285714,0.13,0.0,0.0,0.167857142857,0.282051282051,0.557692289352,0.205357149243,0.239285707474,0.0,0.99700449326,0.0,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
35,2272,2361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622950819672,0.5,1.0,0.924528301887,0.582278481013,0.105409257114,0.0555555555556,0.262162162162,0.415584415584,0.629870116711,0.432432442904,0.491891890764,1.0,1.0,0.666666666667,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
36,2272,3091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642201834862,0.0,0.0981132075472,0.217391304348,0.0878378378378,0.0890870839357,0.0454545454545,0.162162162162,0.269503546099,0.531914889812,0.182432428002,0.28648647666,0.0,0.996526054591,0.333333333333,1.0,1.0,1.0,1.0,1,1.0,0
37,2277,2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.5,1.0,0.941176470588,0.224489795918,0.23570227623,0.125,0.447619047619,0.209302325581,0.534883737564,0.428571432829,0.447619050741,0.0,0.9995004995,0.5,0.0,0.0,0.0,0.555555582047,0,0.0,0
38,2291,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245901639344,0.0,0.101587301587,0.185714285714,0.0384615384615,0.0,0.0,0.247058823529,0.267857142857,0.526785731316,0.176470592618,0.252941191196,1.0,1.0,0.666666666667,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
39,2295,1855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914894,0.0,0.112,0.245283018868,0.0245901639344,0.0,0.0,0.123333333333,0.260416666667,0.53125,0.0750000029802,0.15000000596,1.0,1.0,0.666666666667,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
40,167,1842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451612903226,0.0,0.157746478873,0.239583333333,0.0645161290323,0.0944911241531,0.047619047619,0.32380952381,0.3,0.538888931274,0.261904776096,0.323809534311,0.0,0.998511166253,0.5,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
41,2295,2371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,1.0,0.943396226415,0.380281690141,0.125988155603,0.0666666666667,0.269387755102,0.266666666667,0.574999988079,0.224489793181,0.367346942425,1.0,1.0,0.666666666667,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
42,2302,2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0609756097561,0.142857149243,0.142222222222,0.208333333333,0.0181818181818,0.0,0.0,0.16,0.202898550725,0.550724625587,0.0666666701436,0.173333331943,0.0,0.996505242137,0.0,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
43,2306,2340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.563636363636,0.333333343267,1.0,0.911111111111,0.42,0.166666671634,0.0909090909091,0.514285714286,0.3,0.574999988079,0.414285719395,0.514285743237,0.0,0.988579940417,0.166666666667,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
44,2310,1598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241935483871,0.0,0.0943396226415,0.188888888889,0.0350877192982,0.0,0.0,0.0888888888889,0.189873417722,0.544303774834,0.0793650820851,0.136507943273,1.0,1.0,0.666666666667,1.0,1.0,1.0,1.0,1,1.0,0
45,2312,2217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.609375,0.240192234516,0.986666666667,0.916666666667,0.323529411765,0.117851138115,0.0625,0.265306122449,0.37037037037,0.638888895512,0.204081639647,0.31836733222,1.0,1.0,0.666666666667,1.0,1.0,1.0,1.0,1,1.0,1
46,2316,2184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104166666667,0.0,0.0979591836735,0.2,0.202898550725,0.0,0.0,0.264864864865,0.245283018868,0.537735819817,0.243243247271,0.31351351738,0.0,0.998006975585,0.5,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
47,2317,2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764705882353,0.600000023842,1.0,0.957446808511,0.5,0.154303357005,0.0833333333333,0.305263157895,0.236842105263,0.578947365284,0.342105269432,0.410526305437,1.0,1.0,0.666666666667,1.0,1.0,1.0,1.0,1,1.0,1
48,2318,2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586206896552,0.333333343267,1.0,0.918367346939,0.552631578947,0.142857149243,0.0769230769231,0.34375,0.3125,0.5859375,0.296875,0.41249999404,1.0,1.0,0.666666666667,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
49,2322,2284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0508474576271,0.0,0.227027027027,0.216494845361,0.173913043478,0.0,0.0,0.185964912281,0.238095238095,0.571428537369,0.157894730568,0.207017540932,0.0,0.998507462687,0.5,1.0,1.0,1.0,1.0,1,1.0,0
50,2326,2776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387596899225,0.0,0.122857142857,0.154929577465,0.0280373831776,0.0,0.0,0.163157894737,0.220930232558,0.511627912521,0.105263158679,0.163157895207,0.0,0.995513459621,0.0,1.0,1.0,1.0,1.0,1,1.0,0
51,2330,2135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0693641618497,0.0,0.1125,0.158415841584,0.102941176471,0.0,0.0,0.326315789474,0.190476190476,0.520408153534,0.276315778494,0.394736856222,0.0,0.992552135055,0.0,1.0,1.0,1.0,1.0,1,1.0,0
52,2338,2139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857143,0.0,0.126086956522,0.25,0.129310344828,0.0,0.0,0.253571428571,0.30303030303,0.540404081345,0.160714283586,0.253571420908,0.0,0.997517378352,0.333333333333,1.0,1.0,1.0,1.0,1,1.0,0
53,2340,2106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.630769230769,0.428571432829,1.0,0.928571428571,0.528455284553,0.138013109565,0.0740740740741,0.237735849057,0.361111111111,0.592592597008,0.325471699238,0.430188685656,1.0,1.0,0.666666666667,1.0,1.0,1.0,1.0,1,1.0,1
54,2340,2197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0,0.261538461538,0.232142857143,0.12030075188,0.0,0.0,0.193220338983,0.222222222222,0.560185194016,0.161016955972,0.193220332265,0.0,0.996519144704,0.333333333333,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
55,2342,747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373831775701,0.0,0.0978723404255,0.228571428571,0.0,0.0,0.0,0.247058823529,0.135593220339,0.5,0.117647059262,0.247058823705,1.0,1.0,0.666666666667,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
56,2350,2441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.134693877551,0.242105263158,0.0361445783133,0.0,0.0,0.113636363636,0.259259259259,0.564814805984,0.102272726595,0.140909090638,0.0,0.998503740648,0.5,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
57,2365,1639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018691588785,0.0,0.128301886792,0.205882352941,0.0227272727273,0.0,0.0,0.1,0.169811320755,0.547169804573,0.0900000035763,0.112000003457,1.0,1.0,0.666666666667,0.166666666667,0.634920656681,0.634920656681,0.666666686535,0,0.0,0
58,2372,2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.111111111939,0.108823529412,0.205128205128,0.0204081632653,0.0,0.0,0.192857142857,0.163265306122,0.510204076767,0.160714283586,0.242857143283,1.0,1.0,0.666666666667,1.0,1.0,1.0,1.0,1,1.0,0
59,2377,714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016393442623,0.0,0.105084745763,0.231884057971,0.0217391304348,0.0,0.0,0.170833333333,0.266666666667,0.574999988079,0.0833333358169,0.216666668653,1.0,1.0,0.666666666667,1.0,1.0,1.0,1.0,1,1.0,0
60,2380,1298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0733944954128,0.0,0.176470588235,0.232876712329,0.0,0.0,0.0,0.188235294118,0.142857142857,0.5,0.117647059262,0.164705887437,1.0,1.0,0.666666666667,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
61,2391,2979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0592592592593,0.213200718164,0.113157894737,0.16049382716,0.0153846153846,0.0,0.0,0.112195121951,0.162393162393,0.517094016075,0.0975609719753,0.146341457963,0.0,0.997994987469,0.5,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
62,2393,3073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841121495327,0.246182978153,0.348571428571,0.260869565217,0.0241935483871,0.0,0.0,0.148275862069,0.21359223301,0.529126226902,0.112068966031,0.148275867105,0.0,0.989531405783,0.0,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
63,172,848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0933333333333,0.0,0.149253731343,0.207547169811,0.0375,0.125988155603,0.0666666666667,0.170833333333,0.241379310345,0.568965554237,0.15625,0.183333337307,0.0,0.997022332506,0.333333333333,0.166666666667,0.634920656681,0.634920656681,0.666666686535,0,0.0,0
64,2398,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121739130435,0.125988155603,0.176119402985,0.22972972973,0.0138888888889,0.0,0.0,0.182352941176,0.133802816901,0.517605662346,0.147058829665,0.170588240027,1.0,1.0,0.666666666667,0.0769230769231,0.52051281929,0.52051281929,0.694444477558,0,0.0,0
65,2418,676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.4,0.333333333333,0.0,0.0,0.0,0.142857142857,0.152173913043,0.5,0.178571432829,0.142857149243,0.0,0.998495486459,0.5,0.0,0.0,0.0,0.555555582047,0,0.0,0
66,2428,1183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308641975309,0.0,0.0702702702703,0.223300970874,0.00319488817891,0.0,0.0,0.222222222222,0.0343137254902,0.501225471497,0.194444447756,0.222222223878,0.0,0.989552238806,0.166666666667,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
67,2431,1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0539682539683,0.222222222222,0.0864197530864,0.0,0.0,0.157142857143,0.207547169811,0.547169804573,0.142857149243,0.157142862678,0.0,0.993516209476,0.166666666667,1.0,1.0,1.0,1.0,1,1.0,0
68,2438,2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0551724137931,0.0953462570906,0.0923076923077,0.178571428571,0.0181818181818,0.0,0.0,0.157894736842,0.166666666667,0.5,0.157894730568,0.157894730568,0.0,0.997503744383,0.0,1.0,1.0,1.0,1.0,1,1.0,0
69,2445,1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.333333343267,1.0,0.875,0.5,0.408248275518,0.25,0.5,0.0555555555556,0.5,0.5,0.5,1.0,1.0,0.666666666667,1.0,1.0,1.0,1.0,1,1.0,1
70,2449,2767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.184900060296,0.0868421052632,0.218390804598,0.0,0.0,0.0,0.213333333333,0.125,0.5234375,0.133333340287,0.239999994636,0.0,0.999498495486,0.5,1.0,1.0,1.0,1.0,1,1.0,0
71,174,1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813008130081,0.111803397536,0.203333333333,0.305882352941,0.359375,0.447213590145,0.285714285714,0.288372093023,0.412698412698,0.634920597076,0.5,0.548837184906,0.0,0.998006975585,0.5,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
72,2465,373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0,0.0617647058824,0.115942028986,0.0537634408602,0.0,0.0,0.15,0.262295081967,0.557377040386,0.115384615958,0.169230774045,1.0,1.0,0.666666666667,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
73,2468,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266666666667,0.0,0.145454545455,0.171641791045,0.0350194552529,0.0,0.0,0.146428571429,0.148014440433,0.505415201187,0.125,0.185714289546,0.0,0.999502487562,0.5,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
74,2468,2487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0829268292683,0.0,0.0917431192661,0.216417910448,0.0254237288136,0.0,0.0,0.0907103825137,0.270758122744,0.545126318932,0.0300546456128,0.153005465865,0.0,0.998507462687,0.5,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
75,2480,3024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0397350993377,0.0877057984471,0.080487804878,0.234042553191,0.0265486725664,0.0,0.0,0.119047619048,0.192660550459,0.518348634243,0.107142858207,0.1523809582,0.0,0.988574267263,0.333333333333,0.153846153846,0.543040335178,0.543040335178,0.666666686535,0,0.0,0
76,2482,2634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586207,0.129099443555,0.130434782609,0.206896551724,0.056,0.0,0.0,0.135849056604,0.252525252525,0.535353541374,0.103773586452,0.177358493209,0.0,0.996989463121,0.333333333333,1.0,1.0,1.0,1.0,1,1.0,0
77,2491,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216666666667,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.666666666667,0.166666666667,0.634920656681,0.634920656681,0.666666686535,0,0.0,0
78,176,1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113725490196,0.16393442623,0.0860215053763,0.188982248306,0.1,0.274509803922,0.301204819277,0.542168676853,0.156862750649,0.282352954149,0.0,0.0,0.0,0.0769230769231,0.551282048225,0.551282048225,0.555555582047,0,0.0,0
79,177,1642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507042253521,0.142857149243,1.0,0.894736842105,0.546875,0.5,0.333333333333,0.265517241379,0.516129032258,0.701612889767,0.5,0.548275887966,1.0,1.0,0.666666666667,1.0,1.0,1.0,1.0,1,1.0,1
80,44,1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146666666667,0.131578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.666666666667,1.0,1.0,1.0,1.0,1,1.0,0
